dataset,data_id,n_samples,n_features,n_classes,n_splits,C,log_loss,log_loss_std,n_features_full,trace_gram,fit_time,solver
Higgs-LeoGrin,44129,940160,24,2,5,1584.8931924611175,0.6405984040139192,0.0005096126822771492,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,2511.886431509582,0.6405984040147853,0.000509612688134511,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,3981.071705534969,0.6405984040153319,0.0005096126918302799,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,6309.573444801943,0.640598404015677,0.0005096126941620052,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,10000.0,0.6405984040158952,0.0005096126956332082,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,15848.931924611174,0.6405984040160326,0.0005096126965617322,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,25118.864315095823,0.6405984040161197,0.0005096126971472387,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,39810.71705534986,0.6405984040161744,0.0005096126975170632,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,63095.73444801943,0.6405984040162085,0.0005096126977500861,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,100000.0,0.6405984040162306,0.0005096126978973225,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,158489.31924611173,0.6405984040162443,0.0005096126979900012,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,251188.6431509582,0.6405984040162529,0.0005096126980485368,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,398107.17055349855,0.6405984040162584,0.0005096126980857683,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,630957.3444801943,0.6405984040162621,0.0005096126981089159,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,1000000.0,0.640598404016264,0.0005096126981235597,24,25601295.05649252,50.95877523199306,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.00001,0.5146146826987328,0.0019082944693435478,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.00001584893192461114,0.512455460249928,0.001912189601165131,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.000025118864315095822,0.5099621382350149,0.0019137070200045494,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,0.000039810717055349695,0.5072096102035081,0.001911722959289598,33,205361482017.67575,52.154738429002464,newton-cholesky
